user_id,market_id,market_title,outcome,side,avg_odds,contracts,dollar_amount,win_status,first_trade,last_trade,num_trades
0x8b99e2ef30e415ea5f2f3fcad444777e69cc5cf5,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.61,4.76,2.9036,LOSS,2025-03-03T07:16:53+00:00,2025-03-03T07:16:53+00:00,1
0xfd10b0cb42f0970e5bc501c46c79c2fd928f0860,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.6032,44.05,26.5705,LOSS,2025-03-05T01:09:46+00:00,2025-03-09T16:23:58+00:00,2
0x21ffd2b7a212a6f277ed3eca1a9f8efcbca90d71,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.5961,78.97,47.071,LOSS,2025-03-12T03:45:51+00:00,2025-05-10T07:16:53+00:00,3
0x9c1cbf09222ce419f156b80d1880654573e1eb65,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.5706,29.99,17.1123,LOSS,2025-03-13T06:24:03+00:00,2025-03-23T21:59:36+00:00,2
0x25f70ed19567940ebd3e0741e85c1ff2bc819e74,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.45,14.99,6.7455,WIN,2025-03-14T00:27:05+00:00,2025-03-14T00:27:05+00:00,1
0x3edcb86fa6c783076f9958c5ab893a3022b1ebc7,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.57,19.6,11.172,LOSS,2025-03-24T16:15:38+00:00,2025-03-24T16:15:38+00:00,1
0x56c4d9c114d26e41fcbece56cab2d60a32333797,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.57,76.69,43.7133,LOSS,2025-03-28T01:50:21+00:00,2025-03-28T01:50:21+00:00,1
0x56c4d9c114d26e41fcbece56cab2d60a32333797,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.44,50.0,22.0,WIN,2025-03-31T15:45:51+00:00,2025-03-31T15:45:51+00:00,2
0x3e5525cad1ced23c3bda012191057a3ba5cf2b2a,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.44,50.0,22.0,WIN,2025-03-31T15:59:27+00:00,2025-03-31T15:59:27+00:00,1
0xc1c0073a10dddc362f9a9e4424ea3343c2bd511e,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.5957,82.2581,49.0,LOSS,2025-04-01T20:28:07+00:00,2025-05-01T23:34:30+00:00,2
0x269de75ec51f871830b6d61984abefcc8cea13cd,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.58,21.5172,12.48,LOSS,2025-04-07T03:55:51+00:00,2025-04-07T03:55:51+00:00,1
0x8de2d9c42fe514be06a24467b0f0a64c573fa32b,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.58,28.8848,16.7532,LOSS,2025-04-09T02:59:31+00:00,2025-04-09T02:59:31+00:00,1
0x51e7917476168d26f618c57239b4d49e1a3fcefb,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.58,5.1724,3.0,LOSS,2025-04-09T14:49:03+00:00,2025-04-09T14:49:03+00:00,1
0x7b48d3219dbb2ba0d7ad9784f3df51029949b476,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.58,1.7241,1.0,LOSS,2025-04-12T05:58:10+00:00,2025-04-12T05:58:10+00:00,1
0x28de9b27ce6fade6789b0981929d781e89c2a1fd,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.4527,54.99,24.8956,WIN,2025-04-12T16:50:38+00:00,2025-04-12T16:50:38+00:00,2
0x962064f610ed58a82bed547835e4cc9964b5ed47,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.46,10.8696,5.0,LOSS,2025-04-16T09:54:16+00:00,2025-04-16T09:54:16+00:00,1
0xf768b0bc44354fd7961b4077abdc1c5758c38d6b,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.4536,16.997,7.71,LOSS,2025-04-16T17:45:30+00:00,2025-04-16T17:45:30+00:00,2
0x9efe0e55046074ab1284723fea76aab1dedbc23f,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.48,2.0833,1.0,LOSS,2025-04-21T09:21:41+00:00,2025-04-21T09:21:41+00:00,1
0xd7377c1218a9e298695fcede135c816cbe6871bb,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.47,20.0,9.4,LOSS,2025-04-22T11:28:40+00:00,2025-04-22T11:28:40+00:00,1
0xc9008db4af239ae54dd768434ac6890a2d444fae,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.56,3.76,2.1056,WIN,2025-04-22T11:46:48+00:00,2025-04-22T11:46:48+00:00,1
0x28de9b27ce6fade6789b0981929d781e89c2a1fd,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.48,12.94,6.2112,LOSS,2025-04-22T17:07:23+00:00,2025-04-22T17:07:23+00:00,1
0x88b6e6704a2c3bdff2a7b21ce6b1b2e8f3343cff,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.6022,193.77,116.6795,LOSS,2025-04-27T02:03:05+00:00,2025-05-18T13:00:45+00:00,3
0x08026ab5055e0bbf1e3793d65b0c5f8408978cb0,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.47,5.0,2.35,WIN,2025-04-28T14:58:16+00:00,2025-04-28T14:58:16+00:00,1
0x5992fc75b0d4e83a762f21ef94e924e6f571c50c,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.59,28010.0,16525.9,LOSS,2025-05-09T10:14:37+00:00,2025-05-09T10:14:37+00:00,1
0xcbcd8fef60b5a944e94520db83a0bbe24d10077b,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,12.48,7.7376,LOSS,2025-05-09T15:13:23+00:00,2025-05-09T15:13:23+00:00,1
0x849ae4cbb5fc341f64a9c71c6b0720868c84d636,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,322.5806,200.0,LOSS,2025-05-09T21:26:49+00:00,2025-05-09T21:26:49+00:00,1
0x1bcf0a65045439482859cbd88fb5baed3a3745f5,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,3.2258,2.0,LOSS,2025-05-10T01:54:05+00:00,2025-05-10T01:54:05+00:00,1
0x1c435d485542ce322b579bfc9b1c867979023c33,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.41,7.3171,3.0,WIN,2025-05-10T02:42:09+00:00,2025-05-10T02:42:09+00:00,1
0x96ef106fbf2fe707f810848c8f34edd21893f310,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,8.0645,5.0,LOSS,2025-05-10T12:36:35+00:00,2025-05-10T12:36:35+00:00,1
0x0bec86553dd70ca1e93424b920c7de0434eb3fa4,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,10.4839,6.5,LOSS,2025-05-10T15:16:59+00:00,2025-05-10T15:16:59+00:00,1
0x0bec86553dd70ca1e93424b920c7de0434eb3fa4,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.4,10.48,4.192,WIN,2025-05-10T15:52:41+00:00,2025-05-10T15:52:41+00:00,1
0x5fe50c22621779e031322c5becb110d1fa0d8b99,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.672,4.17,2.8021,LOSS,2025-05-10T15:57:33+00:00,2025-08-14T05:32:38+00:00,2
0x121a802a2fd6dd856cc5ebb54280cc687059a00d,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,1.6129,1.0,LOSS,2025-05-11T19:45:47+00:00,2025-05-11T19:45:47+00:00,1
0xf385dc56afb18a123a5d466359c5f2a21bc34864,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,21.0,13.02,LOSS,2025-05-11T23:27:13+00:00,2025-05-11T23:27:13+00:00,1
0x78e75938314ed11219d07d26c9c59541a651e34a,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.41,2.439,1.0,WIN,2025-05-12T06:49:18+00:00,2025-05-12T06:49:18+00:00,1
0xfde61db51b60faccbbafc88bc3590584e1bc1f5c,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.6,27824.0,16694.4,LOSS,2025-05-12T10:02:34+00:00,2025-05-12T10:02:34+00:00,1
0x74b6cdbcca00dcd1914eecf3057bcfae435641d8,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,14.5161,9.0,LOSS,2025-05-12T16:40:59+00:00,2025-05-12T16:40:59+00:00,1
0x3cf2836aac4fc58b7bfa40151e9f2d4c02911fac,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.4,28080.0,11232.0,WIN,2025-05-13T08:15:54+00:00,2025-05-13T08:15:54+00:00,1
0x78e75938314ed11219d07d26c9c59541a651e34a,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,2.43,1.5066,LOSS,2025-05-13T12:20:13+00:00,2025-05-13T12:20:13+00:00,1
0xc514d443e2b9d48ee1a0b45cc6d69d8584fbaa00,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,272.61,169.0182,LOSS,2025-05-14T01:01:52+00:00,2025-05-14T01:01:52+00:00,2
0x8393e16061c9e01d30be7b64b4339e593010be30,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.64,4.6875,3.0,LOSS,2025-05-14T02:52:45+00:00,2025-05-14T02:52:45+00:00,1
0x5b7db0afd96e2238d23b4ec46190d3d8a2908a55,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.64,15.625,10.0,LOSS,2025-05-14T03:56:07+00:00,2025-05-14T03:56:07+00:00,1
0x96e882359883590b2cf8828d46200b0ab099d139,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.37,58641.0,21696.4003,WIN,2025-05-14T08:46:51+00:00,2025-05-14T08:46:51+00:00,2
0x849ae4cbb5fc341f64a9c71c6b0720868c84d636,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.3602,247.58,89.1892,WIN,2025-05-16T19:37:10+00:00,2025-05-27T14:23:01+00:00,6
0xae409a9de060398032ee89309989ca88d9b6c341,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.64,1.75,1.12,LOSS,2025-05-17T20:25:00+00:00,2025-05-17T20:25:00+00:00,1
0xaae8926b79c26a75f0bd537e5c9155d3ceef2f63,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.6416,33.7462,21.65,LOSS,2025-05-24T13:54:55+00:00,2025-05-24T13:54:55+00:00,2
0x3f4f9145904c7b3261c3bbe05fcea64d9d91b4b3,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.476,4.96,2.3608,WIN,2025-05-24T14:38:25+00:00,2025-06-30T20:59:00+00:00,2
0x71d50c5e937c5010796682ba812f5bb56356af86,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.46,2.1739,1.0,WIN,2025-05-25T09:19:25+00:00,2025-05-25T09:19:25+00:00,1
0x3978a99e028eb590c98d8e9ddbe513298fa92f24,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.66,15.0,9.9,LOSS,2025-05-25T13:37:29+00:00,2025-05-25T13:37:29+00:00,2
0xcceb22d524e186153cffe79f13c0aeb75889f030,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.4347,64.1,27.8646,WIN,2025-05-25T14:45:37+00:00,2025-07-30T14:45:52+00:00,2
0x92c78d8f12a214184db7acbccc6e34d8a197c136,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.37,41.43,15.3291,WIN,2025-05-27T14:24:59+00:00,2025-05-27T14:24:59+00:00,1
0xd84386d5982c4482a57bee7f1936bfefaafe7d56,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.39,84.16,32.8224,WIN,2025-05-29T11:55:05+00:00,2025-05-29T11:55:05+00:00,1
0x1d3a805284bc8029cd6acd06d5a2b8b2b1807b63,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.9209,805.03,741.3469,WIN,2025-05-30T18:55:51+00:00,2025-08-26T17:32:43+00:00,2
0x0fafcd98288de61a3350b24b8a1ecc1284bdd0d9,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.66,68.75,45.375,LOSS,2025-05-31T19:42:55+00:00,2025-05-31T19:42:55+00:00,1
0x57cd8cad26e2d72dbfb25f2642a486cc374282ac,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.66,5.0,3.3,LOSS,2025-06-02T15:57:51+00:00,2025-06-02T15:57:51+00:00,1
0x57cd8cad26e2d72dbfb25f2642a486cc374282ac,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.41,7.5,3.075,WIN,2025-06-02T15:58:07+00:00,2025-06-02T15:58:07+00:00,1
0xb06ba8db9db277c363e8eebd05951214204a6d80,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.41,2.439,1.0,WIN,2025-06-03T18:08:04+00:00,2025-06-03T18:08:04+00:00,1
0xaf682b772984df5e259a41dd4b5fb140d0fe3fde,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.6238,390.05,243.3232,LOSS,2025-06-05T17:14:42+00:00,2025-07-11T13:22:38+00:00,2
0x92658edd3cacf201bdfa16bfd77f02f090ca4ab7,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.35,99.74,34.909,WIN,2025-06-05T23:37:14+00:00,2025-06-05T23:37:14+00:00,2
0xac6130f4ad77d0e9a30245e1460f89087dfbf5f7,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.66,0.26,0.1716,LOSS,2025-06-05T23:47:42+00:00,2025-06-05T23:47:42+00:00,1
0x17b342d30ba55e3b8d0c2b343db69f3fc5c903cf,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.37,13.5135,5.0,WIN,2025-06-06T15:14:39+00:00,2025-06-06T15:14:39+00:00,2
0x9c1cbf09222ce419f156b80d1880654573e1eb65,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.39,56.25,21.9375,WIN,2025-06-10T20:24:40+00:00,2025-06-10T20:24:40+00:00,1
0x4a85a58df5ee4b98b091bd73a7abb0101a205a7c,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.66,3.29,2.1714,LOSS,2025-06-10T21:29:08+00:00,2025-06-10T21:29:08+00:00,1
0xbaa4dd4b3972d5e9c8ee2c255666e303c0e4a3e3,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.39,2.86,1.1154,WIN,2025-06-11T06:46:57+00:00,2025-06-11T06:46:57+00:00,1
0x7c6fddb0810344f86c1baaf1258d1d35165b8c74,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.39,3.19,1.2441,WIN,2025-06-11T08:08:23+00:00,2025-06-11T08:08:23+00:00,1
0xa3539ad9f814d328f6516f34967dae4180e555c1,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.39,12.8205,5.0,WIN,2025-06-15T19:04:25+00:00,2025-06-15T19:04:25+00:00,1
0x8d486344a8f5568b7663e52d70de2dee95ec47ea,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.39,12.8205,5.0,WIN,2025-06-19T22:13:22+00:00,2025-06-19T22:13:22+00:00,1
0x2ab5a0dc225c0531abddf738eb5463a385c558af,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.39,5.83,2.2737,WIN,2025-06-23T06:10:23+00:00,2025-06-23T06:10:23+00:00,1
0x56d048b1e93a6d619db0491af4d6c7f6605a04dc,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.6526,10.2206,6.67,LOSS,2025-06-24T04:40:49+00:00,2025-06-24T04:40:49+00:00,2
0x8a798a773ef58a04687ebe5ccfe1d6099318c2ea,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.66,2.56,1.6896,LOSS,2025-06-25T15:03:27+00:00,2025-06-25T15:03:27+00:00,1
0x8741b8cea4e02960c2c038b6646e561c66bc1ec4,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.66,15.1515,10.0,LOSS,2025-06-28T23:27:13+00:00,2025-06-28T23:27:13+00:00,1
0x6aa756bf6a8740ddff8e1d9876daaa3bfcca5455,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.626,361.92,226.5472,LOSS,2025-06-29T00:18:17+00:00,2025-07-18T07:31:32+00:00,5
0xe80f16f0fc5d452c52bd3947441a9b03f48cb6b9,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.35,8.5714,3.0,WIN,2025-06-29T20:50:27+00:00,2025-06-29T20:50:27+00:00,1
0x311e0184fd5867e8a0d48ab0dfef649065fc62a8,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.35,60.0,21.0,WIN,2025-06-30T04:04:30+00:00,2025-06-30T04:04:30+00:00,1
0x28250cd2e47fbc55439e60a0dbbe586dc0ccacce,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.48,33.54,16.0992,WIN,2025-06-30T18:10:30+00:00,2025-06-30T18:10:30+00:00,1
0x74909a1704977beacb1753c2cb8f2590e3d72661,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.55,18.1818,10.0,LOSS,2025-06-30T22:16:16+00:00,2025-06-30T22:16:16+00:00,1
0xf2844acd910e7391a5c9a41b798b5b7b583b29dd,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.58,10.0,5.8,LOSS,2025-07-01T09:49:49+00:00,2025-07-01T09:49:49+00:00,1
0x8143ce3724cb01f359642e491a06808386ee7784,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.4,2.5,1.0,WIN,2025-07-01T14:38:59+00:00,2025-07-01T14:38:59+00:00,1
0x8393e16061c9e01d30be7b64b4339e593010be30,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.4,4.68,1.872,WIN,2025-07-03T09:22:33+00:00,2025-07-03T09:22:33+00:00,1
0xacc56d71b294a063b86c07124213b8c41c699436,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.3919,62.63,24.542,WIN,2025-07-09T07:06:41+00:00,2025-07-09T07:06:41+00:00,2
0xacc56d71b294a063b86c07124213b8c41c699436,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,128.37,79.5894,LOSS,2025-07-10T08:29:39+00:00,2025-07-10T08:29:39+00:00,1
0xc1e57005a00e25baa51711800f1852676907a32f,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.62,5.0,3.1,LOSS,2025-07-10T10:47:58+00:00,2025-07-10T10:47:58+00:00,1
0x5f8ae6f367cf91857652ca4e5f648c71ac9fa3ed,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.6172,36.3065,22.41,LOSS,2025-07-11T02:45:54+00:00,2025-07-20T18:59:23+00:00,2
0x516d99159930cbae003756af74fecf61159903e5,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.63,50.0,31.5,LOSS,2025-07-12T12:05:18+00:00,2025-07-12T12:05:18+00:00,1
0x90f7180856b033ea45200d892a7bc49fd1662501,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.6303,545.0,343.5,LOSS,2025-07-14T15:17:25+00:00,2025-07-17T22:28:30+00:00,3
0x4197b19b3cb5dda66bf24cf6b82e11434ec3126e,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.65,6.1538,4.0,LOSS,2025-07-14T20:53:58+00:00,2025-07-14T20:53:58+00:00,1
0xeface9902242b0399856f981600b907dcc9bc9a1,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,Yes,BUY,0.4072,443.88,180.752,WIN,2025-07-16T17:11:38+00:00,2025-07-29T16:44:11+00:00,5
0x0b247395da308477307eaa9219800639ae5c01ab,0x89ac32e18929185f5bd0dc00e70337571f546e64ae5cd16dceb6026ac2679c1e,Taylor Swift and Travis Kelce engaged in 2025?,No,BUY,0.65,30.7692,20.0,LOSS,2025-07-16T17:25:56+00:00,2025-07-16T17:25:56+00:00,2
