user_id,market_position,lifetime_portfolio,prior_bet_count,portfolio_concentration,is_first_x,Is_percent,is_suspicious,target_trade_time,market_title
0x3217faa4cf6e793ae9e4cbe27bd28b0e11726895,9800.0,87622.08294700003,23,11.18,False,False,False,2026-03-16T01:48:19+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x9ea8d5634d3f777a05ea1edb9648e86a23cbc8bd,2965.9784,23216.963876,429,12.78,False,False,False,2026-03-16T00:20:03+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x0e1d01759cfa75782134472a7af5963da9d50c53,2929.9485,763679.4889169997,2227,0.38,False,False,False,2026-03-15T22:42:23+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xecfce3118f6f085a96c7d1a8bee42af34cb9cd05,2571.6197,30580.31660000001,277,8.41,False,False,False,2026-03-15T14:52:53+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xd5440411345a5c4cf02199f1d346b1f598264d5e,12000.0,329657.43852299947,377,3.64,False,False,False,2026-03-16T02:20:17+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x938673ccaa2dabaab91080c0c591628187bbfdfe,2494.572,1065049.3271319997,902,0.23,False,False,False,2026-03-16T02:18:47+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x44a1159b925c145e70f746bb3f0f58380553bd21,2183.2604,836617.581945,2073,0.26,False,False,False,2026-03-15T15:05:53+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xd5440411345a5c4cf02199f1d346b1f598264d5e,12016.1918,341673.6303029992,378,3.52,False,False,False,2026-03-16T02:21:09+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x4e9f993849ecf1feaa4623279df43fa28c9d4a19,25821.0131,68644.42193,49,37.62,False,False,False,2026-03-16T02:21:25+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x158d421f7be2793324b9d31aef7db000b77f9c64,7956.6254,40628.982749999996,42,19.58,False,False,False,2026-03-16T02:21:27+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xd02254cf9d86be21961b7648c25252f7e3213834,3364.7818,18935.476984999994,24,17.77,False,False,False,2026-03-16T02:23:29+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x62eaf8c1523f6f07596b1a389dab09a4c151b955,2171.866,11650.477226999996,33,18.64,False,False,False,2026-03-16T02:24:13+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x661bc22743391378d678482d3e5fb06327f317ba,5018.4266,122165.54943800003,49,4.11,False,False,False,2026-03-16T02:24:15+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x936e3a446b995b0cf997e583c92bbd125919473f,25376.8879,881542.0589030007,2100,2.88,False,False,False,2026-03-16T02:24:33+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
