user_id,market_position,lifetime_portfolio,prior_bet_count,portfolio_concentration,is_first_x,Is_percent,is_suspicious,target_trade_time,market_title
0xfa5ce77422ae87a54153df7ddc61974a18985226,3663.3605,190375.57875099994,257,1.92,False,False,False,2026-01-15T05:01:12+00:00,Supreme Court rules in favor of Trump's tariffs?
0x81e0595440b89dd65b1cedf081a5024ebef7aff6,8812.5187,61929.03353000001,34,14.23,False,False,False,2026-01-14T17:21:06+00:00,Supreme Court rules in favor of Trump's tariffs?
0x6a94eab00c14921c994960f067a70fba7e41730f,4747.2593,70506.67295000001,23,6.73,False,False,False,2026-01-14T17:29:46+00:00,Supreme Court rules in favor of Trump's tariffs?
0xee390501bf496241f84996c958f5373488f6a40a,3550.0,80299.80129499991,101,4.42,False,False,False,2026-01-15T06:25:40+00:00,Supreme Court rules in favor of Trump's tariffs?
0x0a417d8a68c3b17e61f8e5c0a42eeaa1b75a492a,4077.9391,48435.47670000001,27,8.42,False,False,False,2026-01-15T11:03:44+00:00,Supreme Court rules in favor of Trump's tariffs?
0x5a7d2cfbc1a5e086106fc4d8c3cff978146a0bf1,2639.6632,17580.210227999996,72,15.01,False,False,False,2026-01-17T09:40:14+00:00,Supreme Court rules in favor of Trump's tariffs?
0x9bcada74fbcaa331afecdf7e861fbc9532ecca1f,17334.8161,2328217.4584009997,1437,0.74,False,False,False,2026-01-14T15:36:28+00:00,Supreme Court rules in favor of Trump's tariffs?
0x993f451b6d5c21996b1bf688493cea9c4c823ee3,25296.6531,584584.4205059995,1471,4.33,False,False,False,2026-01-08T13:47:18+00:00,Supreme Court rules in favor of Trump's tariffs?
0xbdd474c1268840cf2256ae8a2276c8423c59f3b6,4826.4839,1926731.8477100057,2978,0.25,False,False,False,2026-01-11T07:21:48+00:00,Supreme Court rules in favor of Trump's tariffs?
0x0cee66246d1ba9146489789406c6ea1df758f962,3450.0,168096.58143500017,406,2.05,False,False,False,2026-01-18T01:14:34+00:00,Supreme Court rules in favor of Trump's tariffs?
0xdd8184551f4b3fca3fc780d4d1c6342d7c2d9640,25061.3782,1645536.6200349974,1673,1.52,False,False,False,2026-01-18T19:04:58+00:00,Supreme Court rules in favor of Trump's tariffs?
0xe5c215ac428d4143f9ebc817c9ac6e717a2e2ab0,9093.2296,3889166.9425340015,876,0.23,False,False,False,2026-01-15T22:59:10+00:00,Supreme Court rules in favor of Trump's tariffs?
0x9654a80304b22df91b6ad4e1dc45ba4cb3a6a94e,8001.68,104047.65379000005,67,7.69,False,False,False,2026-01-19T03:03:20+00:00,Supreme Court rules in favor of Trump's tariffs?
0x7ab480c23d8a0d5a6e95c2b10a5b82bf55aa716b,3449.9931,59220.606824999995,39,5.83,False,False,False,2026-01-19T14:18:02+00:00,Supreme Court rules in favor of Trump's tariffs?
0xfe72819b4875b35a2c9a5fac98cfdcba76accb10,2959.9739,652742.2334130018,2426,0.45,False,False,False,2026-01-09T14:26:06+00:00,Supreme Court rules in favor of Trump's tariffs?
